ind,type,start,bl1,bs1,dir1,dist1,bl2,bs2,dir2,dist2,walk
94,2,506,L25,543,1,3272,251,506,2,2406,966
94,2,506,L25,545,1,6713,251,506,2,5322,1078
94,2,506,L25,547,1,8115,251,506,2,7341,966
94,2,506,L25,549,1,9877,251,506,2,9269,966
94,2,506,L25,551,1,11051,251,506,2,10484,982
94,2,506,L25,553,1,13592,251,506,2,11570,1085
94,2,506,L25,555,1,15947,251,506,2,14924,1034
94,2,506,L25,557,1,17736,251,506,2,16524,966
94,2,506,L25,559,1,18997,251,506,2,18257,1075
94,2,506,L25,561,1,21834,251,506,2,20630,966
94,2,506,L25,563,1,23598,251,506,2,22666,966
94,2,506,L25,565,1,26361,251,506,2,24937,1045
94,2,506,L25,567,1,28125,251,506,2,27616,1002
94,2,506,L25,569,1,30011,251,506,2,29655,966
94,2,506,L35,508,1,3959,L45,506,2,1953,966
94,2,506,L35,510,1,6103,L45,506,2,4971,1028
94,2,506,L35,1099,1,7832,L45,506,2,6111,1124
422,1,1,L4,313,1,3472,NONE,-1,-1,-1,345
422,1,1,L4,1328,1,3960,NONE,-1,-1,-1,45
422,1,1,L4,1329,1,4291,NONE,-1,-1,-1,533
422,2,1,L1,5,1,2596,L18,313,1,2652,850
422,2,1,L1,5,1,2596,L9,313,1,2593,850
422,2,1,L1,16,1,7430,L18,313,1,1125,1050
422,2,1,L1,16,1,7430,L36,313,1,1125,1050
422,2,1,L1,16,1,7430,L9,313,1,1066,1050
422,2,1,L1,18,1,7730,L18,313,1,1727,345
422,2,1,L1,18,1,7730,L9,313,1,1668,345
422,2,1,L10,18,1,2838,L18,313,1,1727,345
422,2,1,L10,18,1,2838,L9,313,1,1668,345
422,2,1,L10,18,1,2838,L36,313,1,1517,565
422,2,1,L10,35,1,3688,L18,313,1,3170,688
422,2,1,L10,35,1,3688,L9,313,1,3111,688
422,2,1,L10,37,1,4938,L9,313,1,4304,390
422,2,1,L10,39,1,6160,L9,313,1,5300,568
422,2,1,L10,41,1,6881,L9,313,1,6824,345
422,2,1,L10,44,1,8256,L9,313,1,8717,1092
422,2,1,L10,45,1,9883,L9,313,1,9233,1298
422,2,1,L10,47,1,11445,L9,313,1,10273,645
422,2,1,L14,18,1,2839,L18,313,1,1727,345
422,2,1,L14,18,1,2839,L9,313,1,1668,345
422,2,1,L14,18,1,2839,L36,313,1,1517,565
422,2,1,L14,35,1,3689,L18,313,1,3170,688
422,2,1,L14,35,1,3689,L9,313,1,3111,688
422,2,1,L14,37,1,4939,L9,313,1,4304,390
422,2,1,L14,39,1,6203,L9,313,1,5300,568
422,2,1,L14,189,1,6937,L9,313,1,6824,984
422,2,1,L16,18,1,3045,L18,313,1,1727,345
422,2,1,L16,18,1,3045,L9,313,1,1668,345
422,2,1,L16,18,1,3045,L36,313,1,1517,565
422,2,1,L16,5,1,3429,L18,313,1,3170,1369
422,2,1,L16,5,1,3429,L9,313,1,3111,1369
422,2,1,L19,89,1,10036,L18,313,1,8890,739
422,2,1,L19,86,1,6744,L18,313,1,5077,445
422,2,1,L19,336,1,5540,L18,313,1,3540,624
422,2,1,L19,18,1,3046,L18,313,1,1727,345
422,2,1,L19,18,1,3046,L9,313,1,1668,345
422,2,1,L19,18,1,3046,L36,313,1,1517,565
422,2,1,L19,336,1,5540,L9,313,1,3510,609
422,2,1,L3,5,1,3429,L18,313,1,3170,1369
422,2,1,L3,18,1,3045,L18,313,1,1727,345
422,2,1,L3,18,1,3045,L9,313,1,1668,345
422,2,1,L3,18,1,3045,L36,313,1,1517,565
422,2,1,L3,953,1,7051,L9,313,1,7328,827
422,2,1,L3,5,1,3429,L9,313,1,3111,1369
422,2,1,L5,35,1,3688,L18,313,1,3540,657
422,2,1,L5,18,1,2838,L18,313,1,1727,345
422,2,1,L5,18,1,2838,L9,313,1,1668,345
422,2,1,L5,18,1,2838,L36,313,1,1517,565
422,2,1,L5,35,1,3688,L9,313,1,3111,688
422,2,1,L5,37,1,4938,L9,313,1,4304,390
422,2,1,L5,39,1,6160,L9,313,1,5300,568
422,2,1,L5,406,1,6856,L9,313,1,6824,509
422,2,1,L5,187,1,10053,L9,313,1,9817,647
422,2,1,L66,35,1,3688,L18,313,1,3540,657
422,2,1,L66,18,1,2838,L18,313,1,1727,345
422,2,1,L66,18,1,2838,L9,313,1,1668,345
422,2,1,L66,18,1,2838,L36,313,1,1517,565
422,2,1,L66,35,1,3688,L9,313,1,3111,688
422,2,1,L66,37,1,4938,L9,313,1,4304,390
422,2,1,L66,39,1,6160,L9,313,1,5300,568
422,2,1,L66,1658,1,7219,L9,313,1,6824,1406
422,2,1,L1,5,1,2596,L18,314,1,3153,798
422,2,1,L1,16,1,7430,L18,314,1,1626,998
422,2,1,L1,16,1,7430,L36,314,1,1626,998
422,2,1,L1,18,1,7730,L18,314,1,2228,293
422,2,1,L10,18,1,2838,L18,314,1,2228,293
422,2,1,L10,18,1,2838,L36,314,1,2018,513
422,2,1,L10,35,1,3688,L18,314,1,3671,636
422,2,1,L14,18,1,2839,L18,314,1,2228,293
422,2,1,L14,18,1,2839,L36,314,1,2018,513
422,2,1,L14,35,1,3689,L18,314,1,3671,636
422,2,1,L16,18,1,3045,L18,314,1,2228,293
422,2,1,L16,18,1,3045,L36,314,1,2018,513
422,2,1,L16,5,1,3429,L18,314,1,3671,1317
422,2,1,L19,89,1,10036,L18,314,1,9391,687
422,2,1,L19,86,1,6744,L18,314,1,5578,393
422,2,1,L19,336,1,5540,L18,314,1,4041,572
422,2,1,L19,18,1,3046,L18,314,1,2228,293
422,2,1,L19,18,1,3046,L36,314,1,2018,513
422,2,1,L2,344,1,2359,L7,314,1,3871,1102
422,2,1,L2,346,1,3548,L7,314,1,3871,443
422,2,1,L2,348,1,4055,L7,314,1,4598,693
422,2,1,L2,350,1,4723,L7,314,1,3601,900
422,2,1,L3,5,1,3429,L18,314,1,3671,1317
422,2,1,L3,18,1,3045,L18,314,1,2228,293
422,2,1,L3,18,1,3045,L36,314,1,2018,513
422,2,1,L5,35,1,3688,L18,314,1,4041,605
422,2,1,L5,18,1,2838,L18,314,1,2228,293
422,2,1,L5,18,1,2838,L36,314,1,2018,513
422,2,1,L66,35,1,3688,L18,314,1,4041,605
422,2,1,L66,18,1,2838,L18,314,1,2228,293
422,2,1,L66,18,1,2838,L36,314,1,2018,513
422,2,1,L2,344,1,2359,L9,320,2,3952,1100
422,2,1,L2,346,1,3548,L9,320,2,3952,441
422,2,1,L2,348,1,4055,L9,320,2,4679,691
422,2,1,L2,350,1,4723,L9,320,2,3682,898
422,2,1,L1,5,1,2596,L9,1328,1,3081,550
422,2,1,L1,16,1,7430,L9,1328,1,1554,750
422,2,1,L1,18,1,7730,L9,1328,1,2156,45
422,2,1,L10,18,1,2838,L9,1328,1,2156,45
422,2,1,L10,35,1,3688,L9,1328,1,3599,388
422,2,1,L10,37,1,4938,L9,1328,1,4792,90
422,2,1,L10,39,1,6160,L9,1328,1,5788,268
422,2,1,L10,41,1,6881,L9,1328,1,7312,45
422,2,1,L10,44,1,8256,L9,1328,1,9205,792
422,2,1,L10,45,1,9883,L9,1328,1,9721,998
422,2,1,L10,47,1,11445,L9,1328,1,10761,345
422,2,1,L14,18,1,2839,L9,1328,1,2156,45
422,2,1,L14,35,1,3689,L9,1328,1,3599,388
422,2,1,L14,37,1,4939,L9,1328,1,4792,90
422,2,1,L14,39,1,6203,L9,1328,1,5788,268
422,2,1,L14,189,1,6937,L9,1328,1,7312,684
422,2,1,L16,18,1,3045,L9,1328,1,2156,45
422,2,1,L16,5,1,3429,L9,1328,1,3599,1069
422,2,1,L19,18,1,3046,L9,1328,1,2156,45
422,2,1,L19,336,1,5540,L9,1328,1,3998,309
422,2,1,L3,18,1,3045,L9,1328,1,2156,45
422,2,1,L3,953,1,7051,L9,1328,1,7816,527
422,2,1,L3,5,1,3429,L9,1328,1,3599,1069
422,2,1,L5,18,1,2838,L9,1328,1,2156,45
422,2,1,L5,35,1,3688,L9,1328,1,3599,388
422,2,1,L5,37,1,4938,L9,1328,1,4792,90
422,2,1,L5,39,1,6160,L9,1328,1,5788,268
422,2,1,L5,406,1,6856,L9,1328,1,7312,209
422,2,1,L5,187,1,10053,L9,1328,1,10305,347
422,2,1,L66,18,1,2838,L9,1328,1,2156,45
422,2,1,L66,35,1,3688,L9,1328,1,3599,388
422,2,1,L66,37,1,4938,L9,1328,1,4792,90
422,2,1,L66,39,1,6160,L9,1328,1,5788,268
422,2,1,L66,1658,1,7219,L9,1328,1,7312,1106
422,2,1,L1,5,1,2596,L9,1329,1,3412,1038
422,2,1,L1,16,1,7430,L9,1329,1,1885,1238
422,2,1,L1,18,1,7730,L9,1329,1,2487,533
422,2,1,L10,18,1,2838,L9,1329,1,2487,533
422,2,1,L10,35,1,3688,L9,1329,1,3930,876
422,2,1,L10,37,1,4938,L9,1329,1,5123,578
422,2,1,L10,39,1,6160,L9,1329,1,6119,756
422,2,1,L10,41,1,6881,L9,1329,1,7643,533
422,2,1,L10,44,1,8256,L9,1329,1,9536,1280
422,2,1,L10,45,1,9883,L9,1329,1,10052,1486
422,2,1,L10,47,1,11445,L9,1329,1,11092,833
422,2,1,L14,18,1,2839,L9,1329,1,2487,533
422,2,1,L14,35,1,3689,L9,1329,1,3930,876
422,2,1,L14,37,1,4939,L9,1329,1,5123,578
422,2,1,L14,39,1,6203,L9,1329,1,6119,756
422,2,1,L14,189,1,6937,L9,1329,1,7643,1172
422,2,1,L16,18,1,3045,L9,1329,1,2487,533
422,2,1,L16,5,1,3429,L9,1329,1,3930,1557
422,2,1,L19,18,1,3046,L9,1329,1,2487,533
422,2,1,L19,336,1,5540,L9,1329,1,4329,797
422,2,1,L3,18,1,3045,L9,1329,1,2487,533
422,2,1,L3,953,1,7051,L9,1329,1,8147,1015
422,2,1,L3,5,1,3429,L9,1329,1,3930,1557
422,2,1,L5,18,1,2838,L9,1329,1,2487,533
422,2,1,L5,35,1,3688,L9,1329,1,3930,876
422,2,1,L5,37,1,4938,L9,1329,1,5123,578
422,2,1,L5,39,1,6160,L9,1329,1,6119,756
422,2,1,L5,406,1,6856,L9,1329,1,7643,697
422,2,1,L5,187,1,10053,L9,1329,1,10636,835
422,2,1,L66,18,1,2838,L9,1329,1,2487,533
422,2,1,L66,35,1,3688,L9,1329,1,3930,876
422,2,1,L66,37,1,4938,L9,1329,1,5123,578
422,2,1,L66,39,1,6160,L9,1329,1,6119,756
422,2,1,L66,1658,1,7219,L9,1329,1,7643,1594
422,2,1,L2,344,1,2359,L7,1344,1,3122,1284
422,2,1,L2,344,1,2359,L9,1344,2,3122,1284
422,2,1,L2,346,1,3548,L7,1344,1,3122,625
422,2,1,L2,346,1,3548,L9,1344,2,3122,625
422,2,1,L2,348,1,4055,L7,1344,1,3849,875
422,2,1,L2,348,1,4055,L9,1344,2,3849,875
422,2,1,L2,350,1,4723,L7,1344,1,2852,1082
422,2,1,L2,350,1,4723,L9,1344,2,2852,1082
422,2,1,L2,344,1,2359,L7,1345,1,3370,854
422,2,1,L2,344,1,2359,L9,1345,2,3368,854
422,2,1,L2,346,1,3548,L7,1345,1,3370,195
422,2,1,L2,346,1,3548,L9,1345,2,3368,195
422,2,1,L2,348,1,4055,L7,1345,1,4097,445
422,2,1,L2,348,1,4055,L9,1345,2,4095,445
422,2,1,L2,350,1,4723,L7,1345,1,3100,652
422,2,1,L2,350,1,4723,L9,1345,2,3098,652
422,2,2,L11,18,1,1547,L18,313,1,1727,603
422,2,2,L11,18,1,1547,L9,313,1,1668,603
422,2,2,L12,18,2,2384,L18,313,1,1727,603
422,2,2,L12,18,2,2384,L9,313,1,1668,603
422,2,2,L12,18,2,2384,L36,313,1,1517,823
422,2,2,L17,18,1,2446,L18,313,1,1727,603
422,2,2,L17,18,1,2446,L9,313,1,1668,603
422,2,2,L17,18,1,2446,L36,313,1,1517,823
422,2,2,L17,260,1,3045,L18,313,1,727,1289
422,2,2,L17,260,1,3045,L36,313,1,727,1289
422,2,2,L17,260,1,3045,L9,313,1,668,1289
422,2,2,L6,5,1,3172,L18,313,1,3170,1627
422,2,2,L6,18,1,2788,L18,313,1,1727,603
422,2,2,L6,18,1,2788,L9,313,1,1668,603
422,2,2,L6,18,1,2788,L36,313,1,1517,823
422,2,2,L6,1646,1,7005,L9,313,1,7328,985
422,2,2,L6,1648,1,7904,L9,313,1,8338,603
422,2,2,L6,1650,1,8421,L9,313,1,9023,652
422,2,2,L6,188,1,9462,L9,313,1,9817,788
422,2,2,L6,5,1,3172,L9,313,1,3111,1627
422,2,2,L11,18,1,1547,L18,314,1,2228,551
422,2,2,L12,18,2,2384,L18,314,1,2228,551
422,2,2,L12,18,2,2384,L36,314,1,2018,771
422,2,2,L17,18,1,2446,L18,314,1,2228,551
422,2,2,L17,18,1,2446,L36,314,1,2018,771
422,2,2,L17,262,1,4163,L7,314,1,3601,1251
422,2,2,L17,260,1,3045,L18,314,1,1228,1237
422,2,2,L17,260,1,3045,L36,314,1,1228,1237
422,2,2,L6,5,1,3172,L18,314,1,3671,1575
422,2,2,L6,18,1,2788,L18,314,1,2228,551
422,2,2,L6,18,1,2788,L36,314,1,2018,771
422,2,2,L12,143,2,6498,L18,319,2,3560,1185
422,2,2,L12,143,2,6498,L7,319,2,3525,1185
422,2,2,L12,143,2,6498,L36,319,2,2328,1185
422,2,2,L12,145,2,7307,L18,319,2,3866,707
422,2,2,L12,145,2,7307,L7,319,2,3831,707
422,2,2,L12,145,2,7307,L36,319,2,2328,965
422,2,2,L12,147,2,7860,L18,319,2,4601,676
422,2,2,L12,147,2,7860,L7,319,2,4566,676
422,2,2,L12,149,2,8490,L18,319,2,4942,1519
422,2,2,L12,149,2,8490,L7,319,2,4907,1519
422,2,2,L12,151,2,9383,L18,319,2,5572,701
422,2,2,L12,151,2,9383,L7,319,2,5537,701
422,2,2,L12,143,2,6498,L18,320,2,4144,1170
422,2,2,L12,143,2,6498,L36,320,2,2912,1170
422,2,2,L12,145,2,7307,L18,320,2,4450,692
422,2,2,L12,145,2,7307,L36,320,2,2912,950
422,2,2,L12,147,2,7860,L18,320,2,5185,661
422,2,2,L12,149,2,8490,L18,320,2,5526,1504
422,2,2,L12,151,2,9383,L18,320,2,6156,686
422,2,2,L17,262,1,4163,L9,320,2,3682,1249
422,2,2,L11,18,1,1547,L9,1328,1,2156,303
422,2,2,L12,18,2,2384,L9,1328,1,2156,303
422,2,2,L12,143,2,6498,L7,1328,2,4013,924
422,2,2,L12,145,2,7307,L7,1328,2,4319,446
422,2,2,L12,147,2,7860,L7,1328,2,5054,415
422,2,2,L12,149,2,8490,L7,1328,2,5395,1258
422,2,2,L12,151,2,9383,L7,1328,2,6025,440
422,2,2,L17,18,1,2446,L9,1328,1,2156,303
422,2,2,L17,260,1,3045,L9,1328,1,1156,989
422,2,2,L6,18,1,2788,L9,1328,1,2156,303
422,2,2,L6,1646,1,7005,L9,1328,1,7816,685
422,2,2,L6,1648,1,7904,L9,1328,1,8826,303
422,2,2,L6,1650,1,8421,L9,1328,1,9511,352
422,2,2,L6,188,1,9462,L9,1328,1,10305,488
422,2,2,L6,5,1,3172,L9,1328,1,3599,1327
422,2,2,L11,18,1,1547,L9,1329,1,2487,791
422,2,2,L12,18,2,2384,L9,1329,1,2487,791
422,2,2,L12,143,2,6498,L7,1329,2,4344,1412
422,2,2,L12,145,2,7307,L7,1329,2,4650,934
422,2,2,L12,147,2,7860,L7,1329,2,5385,903
422,2,2,L12,149,2,8490,L7,1329,2,5726,1746
422,2,2,L12,151,2,9383,L7,1329,2,6356,928
422,2,2,L17,18,1,2446,L9,1329,1,2487,791
422,2,2,L17,260,1,3045,L9,1329,1,1487,1477
422,2,2,L6,18,1,2788,L9,1329,1,2487,791
422,2,2,L6,1646,1,7005,L9,1329,1,8147,1173
422,2,2,L6,1648,1,7904,L9,1329,1,9157,791
422,2,2,L6,1650,1,8421,L9,1329,1,9842,840
422,2,2,L6,188,1,9462,L9,1329,1,10636,976
422,2,2,L6,5,1,3172,L9,1329,1,3930,1815
422,2,2,L17,262,1,4163,L7,1344,1,2852,1433
422,2,2,L17,262,1,4163,L9,1344,2,2852,1433
422,2,2,L17,262,1,4163,L7,1345,1,3100,1003
422,2,2,L17,262,1,4163,L9,1345,2,3098,1003
422,2,32,L11,86,2,3163,L18,313,1,5077,1112
422,2,32,L11,88,2,5705,L18,313,1,8066,1048
422,2,32,L11,90,2,6521,L18,313,1,8890,1409
422,2,32,L11,92,2,7168,L18,313,1,9662,1012
422,2,32,L11,94,2,8108,L18,313,1,9917,1036
422,2,32,L11,96,2,8584,L18,313,1,11973,1532
422,2,32,L11,98,2,9261,L18,313,1,11973,1183
422,2,32,L11,100,2,9752,L18,313,1,11679,1709
422,2,32,L11,99,2,9554,L18,313,1,13429,1867
422,2,32,L12,86,1,3163,L18,313,1,5077,1112
422,2,32,L12,88,1,5705,L18,313,1,8066,1048
422,2,32,L12,90,1,6521,L18,313,1,8890,1409
422,2,32,L12,118,1,7240,L18,313,1,9662,1388
422,2,32,L12,119,1,7513,L18,313,1,10531,1605
422,2,32,L11,86,2,3163,L18,314,1,5578,1060
422,2,32,L11,88,2,5705,L18,314,1,8567,996
422,2,32,L11,90,2,6521,L18,314,1,9391,1357
422,2,32,L11,92,2,7168,L18,314,1,10163,960
422,2,32,L11,94,2,8108,L18,314,1,10418,984
422,2,32,L11,96,2,8584,L18,314,1,12474,1480
422,2,32,L11,98,2,9261,L18,314,1,12474,1131
422,2,32,L11,100,2,9752,L18,314,1,12180,1657
422,2,32,L11,99,2,9554,L18,314,1,13930,1815
422,2,32,L12,86,1,3163,L18,314,1,5578,1060
422,2,32,L12,88,1,5705,L18,314,1,8567,996
422,2,32,L12,90,1,6521,L18,314,1,9391,1357
422,2,32,L12,118,1,7240,L18,314,1,10163,1336
422,2,32,L12,119,1,7513,L18,314,1,11032,1553
422,2,32,L6,385,2,4862,L7,314,1,8815,1534
422,2,32,L6,387,2,5598,L7,314,1,9373,960
422,2,32,L6,363,2,8244,L7,314,1,6232,1092
422,2,32,L6,386,2,5320,L9,320,2,9219,1695
422,2,32,L6,363,2,8244,L9,320,2,6313,1090
422,2,32,L6,387,2,5598,L9,320,2,9911,1500
422,2,32,L6,385,2,4862,L7,1344,1,8066,1716
422,2,32,L6,386,2,5320,L9,1344,2,8389,1879
422,2,32,L6,387,2,5598,L7,1344,1,8624,1142
422,2,32,L6,363,2,8244,L7,1344,1,5483,1274
422,2,32,L6,363,2,8244,L9,1344,2,5483,1274
422,2,32,L6,387,2,5598,L9,1344,2,9081,1684
422,2,32,L6,385,2,4862,L7,1345,1,8314,1286
422,2,32,L6,386,2,5320,L9,1345,2,8635,1449
422,2,32,L6,387,2,5598,L7,1345,1,8872,712
422,2,32,L6,363,2,8244,L7,1345,1,5731,844
422,2,32,L6,363,2,8244,L9,1345,2,5729,844
422,2,32,L6,387,2,5598,L9,1345,2,9327,1254
422,2,215,L15,18,1,4481,L18,313,1,1727,300
422,2,215,L15,18,1,4481,L9,313,1,1668,300
422,2,215,L15,18,1,4481,L36,313,1,1517,520
422,2,215,L15,18,1,4481,L18,314,1,2228,248
422,2,215,L15,18,1,4481,L36,314,1,2018,468
422,2,215,L15,18,1,4481,L9,1328,1,2156,0
422,2,215,L15,18,1,4481,L9,1329,1,2487,488
422,2,376,L20,331,1,9280,L18,313,1,13133,1693
422,2,376,L20,378,1,9394,L18,313,1,12727,980
422,2,376,L20,329,1,8548,L18,313,1,11679,996
422,2,376,L20,327,1,7793,L18,313,1,10807,931
422,2,376,L20,325,1,7360,L18,313,1,10239,916
422,2,376,L20,92,1,6785,L18,313,1,9662,882
422,2,376,L20,90,1,6138,L18,313,1,8890,1279
422,2,376,L20,88,1,5322,L18,313,1,8066,918
422,2,376,L20,86,1,2780,L18,313,1,5077,982
422,2,376,L20,331,1,9280,L18,314,1,13634,1641
422,2,376,L20,378,1,9394,L18,314,1,13228,928
422,2,376,L20,329,1,8548,L18,314,1,12180,944
422,2,376,L20,327,1,7793,L18,314,1,11308,879
422,2,376,L20,325,1,7360,L18,314,1,10740,864
422,2,376,L20,92,1,6785,L18,314,1,10163,830
422,2,376,L20,90,1,6138,L18,314,1,9391,1227
422,2,376,L20,88,1,5322,L18,314,1,8567,866
422,2,376,L20,86,1,2780,L18,314,1,5578,930
422,2,380,L20,385,2,4083,L7,314,1,8815,1390
422,2,380,L20,387,2,4819,L7,314,1,9373,816
422,2,380,L20,363,2,7465,L7,314,1,6232,948
422,2,380,L20,386,2,4541,L9,320,2,9219,1551
422,2,380,L20,363,2,7465,L9,320,2,6313,946
422,2,380,L20,387,2,4819,L9,320,2,9911,1356
422,2,380,L20,385,2,4083,L7,1344,1,8066,1572
422,2,380,L20,386,2,4541,L9,1344,2,8389,1735
422,2,380,L20,387,2,4819,L7,1344,1,8624,998
422,2,380,L20,363,2,7465,L7,1344,1,5483,1130
422,2,380,L20,363,2,7465,L9,1344,2,5483,1130
422,2,380,L20,387,2,4819,L9,1344,2,9081,1540
422,2,380,L20,385,2,4083,L7,1345,1,8314,1142
422,2,380,L20,386,2,4541,L9,1345,2,8635,1305
422,2,380,L20,387,2,4819,L7,1345,1,8872,568
422,2,380,L20,363,2,7465,L7,1345,1,5731,700
422,2,380,L20,363,2,7465,L9,1345,2,5729,700
422,2,380,L20,387,2,4819,L9,1345,2,9327,1110
422,2,506,L33,120,1,6916,L18,313,1,10531,1649
422,2,506,L33,118,1,6103,L18,313,1,10239,1678
422,2,506,L33,91,1,5793,L18,313,1,9662,1104
422,2,506,L33,90,1,5384,L18,313,1,8890,1180
422,2,506,L33,88,1,4568,L18,313,1,8066,819
422,2,506,L33,120,1,6916,L18,314,1,11032,1597
422,2,506,L33,118,1,6103,L18,314,1,10740,1626
422,2,506,L33,91,1,5793,L18,314,1,10163,1052
422,2,506,L33,90,1,5384,L18,314,1,9391,1128
422,2,506,L33,88,1,4568,L18,314,1,8567,767
560,1,1,L4,1330,1,4616,NONE,-1,-1,-1,854
560,1,1,L4,1331,1,4846,NONE,-1,-1,-1,529
560,1,1,L4,1332,1,5169,NONE,-1,-1,-1,759
560,1,1,L4,1333,1,5509,NONE,-1,-1,-1,1083
560,2,1,L1,5,1,2596,L9,1330,1,3737,1359
560,2,1,L1,16,1,7430,L9,1330,1,2210,1559
560,2,1,L1,18,1,7730,L9,1330,1,2812,854
560,2,1,L10,18,1,2838,L9,1330,1,2812,854
560,2,1,L10,35,1,3688,L9,1330,1,4255,1197
560,2,1,L10,37,1,4938,L9,1330,1,5448,899
560,2,1,L10,39,1,6160,L9,1330,1,6444,1077
560,2,1,L10,41,1,6881,L9,1330,1,7968,854
560,2,1,L10,44,1,8256,L9,1330,1,9861,1601
560,2,1,L10,45,1,9883,L9,1330,1,10377,1807
560,2,1,L10,47,1,11445,L9,1330,1,11417,1154
560,2,1,L14,18,1,2839,L9,1330,1,2812,854
560,2,1,L14,35,1,3689,L9,1330,1,4255,1197
560,2,1,L14,37,1,4939,L9,1330,1,5448,899
560,2,1,L14,39,1,6203,L9,1330,1,6444,1077
560,2,1,L14,189,1,6937,L9,1330,1,7968,1493
560,2,1,L16,18,1,3045,L9,1330,1,2812,854
560,2,1,L16,5,1,3429,L9,1330,1,4255,1878
560,2,1,L19,18,1,3046,L9,1330,1,2812,854
560,2,1,L19,336,1,5540,L9,1330,1,4654,1118
560,2,1,L3,18,1,3045,L9,1330,1,2812,854
560,2,1,L3,953,1,7051,L9,1330,1,8472,1336
560,2,1,L3,5,1,3429,L9,1330,1,4255,1878
560,2,1,L5,18,1,2838,L9,1330,1,2812,854
560,2,1,L5,35,1,3688,L9,1330,1,4255,1197
560,2,1,L5,37,1,4938,L9,1330,1,5448,899
560,2,1,L5,39,1,6160,L9,1330,1,6444,1077
560,2,1,L5,406,1,6856,L9,1330,1,7968,1018
560,2,1,L5,187,1,10053,L9,1330,1,10961,1156
560,2,1,L66,18,1,2838,L9,1330,1,2812,854
560,2,1,L66,35,1,3688,L9,1330,1,4255,1197
560,2,1,L66,37,1,4938,L9,1330,1,5448,899
560,2,1,L66,39,1,6160,L9,1330,1,6444,1077
560,2,1,L66,1658,1,7219,L9,1330,1,7968,1915
560,2,1,L1,5,1,2596,L9,1331,1,4142,1034
560,2,1,L1,16,1,7430,L9,1331,1,2615,1234
560,2,1,L1,18,1,7730,L9,1331,1,3217,529
560,2,1,L10,18,1,2838,L9,1331,1,3217,529
560,2,1,L10,35,1,3688,L9,1331,1,4660,872
560,2,1,L10,37,1,4938,L9,1331,1,5853,574
560,2,1,L10,39,1,6160,L9,1331,1,6849,752
560,2,1,L10,41,1,6881,L9,1331,1,8373,529
560,2,1,L10,44,1,8256,L9,1331,1,10266,1276
560,2,1,L10,45,1,9883,L9,1331,1,10782,1482
560,2,1,L10,47,1,11445,L9,1331,1,11822,829
560,2,1,L14,18,1,2839,L9,1331,1,3217,529
560,2,1,L14,35,1,3689,L9,1331,1,4660,872
560,2,1,L14,37,1,4939,L9,1331,1,5853,574
560,2,1,L14,39,1,6203,L9,1331,1,6849,752
560,2,1,L14,189,1,6937,L9,1331,1,8373,1168
560,2,1,L16,18,1,3045,L9,1331,1,3217,529
560,2,1,L16,5,1,3429,L9,1331,1,4660,1553
560,2,1,L19,18,1,3046,L9,1331,1,3217,529
560,2,1,L19,336,1,5540,L9,1331,1,5059,793
560,2,1,L3,18,1,3045,L9,1331,1,3217,529
560,2,1,L3,953,1,7051,L9,1331,1,8877,1011
560,2,1,L3,5,1,3429,L9,1331,1,4660,1553
560,2,1,L5,18,1,2838,L9,1331,1,3217,529
560,2,1,L5,35,1,3688,L9,1331,1,4660,872
560,2,1,L5,37,1,4938,L9,1331,1,5853,574
560,2,1,L5,39,1,6160,L9,1331,1,6849,752
560,2,1,L5,406,1,6856,L9,1331,1,8373,693
560,2,1,L5,187,1,10053,L9,1331,1,11366,831
560,2,1,L66,18,1,2838,L9,1331,1,3217,529
560,2,1,L66,35,1,3688,L9,1331,1,4660,872
560,2,1,L66,37,1,4938,L9,1331,1,5853,574
560,2,1,L66,39,1,6160,L9,1331,1,6849,752
560,2,1,L66,1658,1,7219,L9,1331,1,8373,1590
560,2,1,L2,344,1,2359,L7,1342,1,2303,1366
560,2,1,L2,344,1,2359,L9,1342,2,2303,1366
560,2,1,L2,346,1,3548,L7,1342,1,2303,707
560,2,1,L2,346,1,3548,L9,1342,2,2303,707
560,2,1,L2,348,1,4055,L7,1342,1,3030,957
560,2,1,L2,348,1,4055,L9,1342,2,3030,957
560,2,1,L2,350,1,4723,L7,1342,1,2033,1164
560,2,1,L2,350,1,4723,L9,1342,2,2033,1164
560,2,1,L2,344,1,2359,L7,1343,1,2692,1663
560,2,1,L2,344,1,2359,L9,1343,2,2692,1663
560,2,1,L2,346,1,3548,L7,1343,1,2692,1004
560,2,1,L2,346,1,3548,L9,1343,2,2692,1004
560,2,1,L2,348,1,4055,L7,1343,1,3419,1254
560,2,1,L2,348,1,4055,L9,1343,2,3419,1254
560,2,1,L2,350,1,4723,L7,1343,1,2422,1461
560,2,1,L2,350,1,4723,L9,1343,2,2422,1461
560,2,1,L2,344,1,2359,L7,1682,1,2006,1743
560,2,1,L2,344,1,2359,L9,1682,2,2006,1743
560,2,1,L2,346,1,3548,L7,1682,1,2006,1084
560,2,1,L2,346,1,3548,L9,1682,2,2006,1084
560,2,1,L2,348,1,4055,L7,1682,1,2733,1334
560,2,1,L2,348,1,4055,L9,1682,2,2733,1334
560,2,1,L2,350,1,4723,L7,1682,1,1736,1541
560,2,1,L2,350,1,4723,L9,1682,2,1736,1541
560,2,1,L1,5,1,2596,L9,1690,1,5446,1439
560,2,1,L1,16,1,7430,L9,1690,1,3919,1639
