ind,type,startbs,bl,endbs,dir,dist,walk
85321,2,67,L11,18,1,11871,6124
85321,3,304,L20,386,2,13021,1744
85401,3,64,L9,364,1,9352,8436
85401,2,331,L21,57,1,7616,10297
85401,2,302,L18,64,1,9668,6302
85401,1,302,L20,363,2,16586,241
85401,3,29,L6,363,2,11009,9561
85401,2,331,L21,398,1,7616,9598
85401,3,1328,L7,364,2,6241,10951
85401,2,302,L18,314,1,12821,5462
85401,2,71,L11,18,1,10553,5394
85401,2,71,L11,2,1,9422,4866
85401,2,302,L18,65,1,10593,5783
85428,2,70,L11,2,1,9778,4583
85428,2,303,L18,65,1,10246,6318
85428,1,303,L20,363,2,16239,776
85428,2,70,L11,18,1,10909,5111
85428,3,32,L6,363,2,8244,8862
85428,2,303,L18,64,1,9321,6837
85428,3,18,L9,364,1,7909,9477
85428,3,1328,L7,364,2,6241,11146
85428,2,303,L18,314,1,12474,5997
85480,2,299,L18,301,1,1109,10447
85480,3,29,L6,388,2,9318,10587
85480,3,302,L20,386,2,13662,963
85480,2,299,L18,65,1,11702,6092
85480,3,1328,L7,1698,2,8851,11938
85480,3,29,L6,387,2,8363,10308
85480,3,29,L6,386,2,8085,9850
85480,3,29,L6,385,2,7627,10071
85480,3,1328,L7,388,2,9050,12217
85480,2,70,L11,76,1,2264,9248
85480,2,70,L11,2,1,9778,5747
85480,3,302,L20,385,2,13204,1184
85480,3,302,L20,388,2,14895,1700
85480,2,299,L18,314,1,13930,7832
85480,3,1328,L7,1697,2,8573,11918
85480,3,302,L20,387,2,13940,1421
85635,3,29,L6,389,2,9766,10290
85635,3,64,L9,367,1,11160,9458
85635,2,298,L18,301,1,1331,9536
85635,3,302,L20,389,2,15343,1403
85635,3,1328,L7,1696,2,8074,11702
85635,3,29,L6,390,2,10353,10533
85635,3,64,L9,366,1,10545,9664
85635,2,298,L18,65,1,11924,5181
85635,2,298,L18,314,1,14152,6872
85635,2,298,L18,64,1,10999,5700
85635,3,302,L20,390,2,15930,1646
85635,3,1328,L7,366,2,7395,12178
85681,2,69,L11,18,1,11257,6206
85681,3,18,L9,368,1,10408,10044
85681,2,304,L18,314,1,12180,8248
85681,2,304,L18,65,1,9952,6518
85681,3,1328,L7,1698,2,8851,11617
85681,3,1328,L7,1697,2,8573,11118
85681,3,32,L6,387,2,5598,9092
85681,3,1328,L7,1673,2,9050,11613
85681,3,1328,L7,388,2,9050,11614
85681,3,32,L6,385,2,4862,9107
85681,3,32,L6,386,2,5320,9031
85681,2,304,L18,64,1,9027,7037
85681,3,32,L6,388,2,6553,9089
85681,1,304,L20,386,2,13021,1135
85681,2,69,L11,2,1,10126,4704
85739,1,303,L20,363,2,16239,420
85739,2,303,L18,314,1,12474,5641
85739,2,303,L18,65,1,10246,5962
85739,2,71,L11,18,1,10553,5111
85739,3,32,L6,363,2,8244,8506
85739,2,71,L11,2,1,9422,4583
85739,3,1328,L7,364,2,6241,10789
85739,2,303,L18,64,1,9321,6481
85739,2,330,L21,398,1,8048,9461
85739,2,330,L21,57,1,8048,10160
85739,3,18,L9,364,1,7909,9121
85845,3,18,L13,164,1,4531,10001
85845,3,18,L13,161,1,3656,10398
85845,3,619,L36,316,1,2593,10109
85845,3,18,L13,165,1,5767,10116
85845,3,18,L13,163,1,4416,9648
85845,2,68,L11,69,1,635,12271
85845,2,68,L11,18,1,11544,2811
85845,3,18,L13,162,1,4063,10055
85845,3,304,L18,164,1,13091,1248
85845,3,619,L36,178,1,3067,10256
85845,2,68,L11,76,1,2899,10308
85845,3,619,L36,315,1,2220,10311
85845,3,304,L18,315,1,12382,1338
85845,3,304,L18,163,1,12976,895
85845,3,304,L18,316,1,12623,1136
85845,3,304,L18,165,1,14327,1363
85941,2,71,L11,2,1,9422,5827
85941,3,18,L4,1336,1,4382,9673
85941,2,302,L18,18,1,11195,4395
85941,3,18,L4,1335,1,4382,9269
85941,2,302,L20,380,2,9662,6731
85941,3,18,L4,1334,1,3978,9542
86026,3,1674,L7,167,1,11362,10502
86026,2,69,L11,76,1,2612,11135
86026,3,18,L13,145,1,7156,9838
86026,3,18,L13,167,1,6167,9935
86026,2,69,L11,18,1,11257,3840
86026,3,1674,L7,144,1,11931,10016
86026,3,18,L38,1160,1,6153,9731
86026,3,619,L36,168,1,3552,9850
86026,2,304,L21,307,2,1440,12365
86026,3,78,L12,144,2,13623,2571
86026,2,304,L20,386,2,13021,10567
86026,3,78,L12,145,2,14043,2960
86026,1,304,L18,144,1,15296,697
86026,3,18,L38,1182,1,4607,10190
86026,3,619,L36,1160,1,5380,9952
86026,3,619,L36,144,1,3834,9670
86026,3,1674,L7,145,1,12351,10405
86026,3,1674,L7,168,1,11542,10196
86026,3,619,L36,167,1,3372,10156
86026,2,304,L20,307,2,1440,12365
86026,3,18,L13,144,1,6736,9449
86026,3,78,L12,143,2,13234,3212
86026,3,18,L13,168,1,6347,9629
86040,3,619,L36,144,1,3834,9329
86040,1,303,L18,144,1,15590,171
86040,3,18,L13,144,1,6736,9109
86040,3,619,L36,168,1,3552,9509
86040,2,71,L11,76,1,1908,11098
86040,3,18,L13,168,1,6347,9289
86040,3,78,L12,143,2,13234,2871
86040,2,71,L11,18,1,10553,3803
86040,3,18,L13,167,1,6167,9595
86040,2,330,L21,397,1,6437,7916
86040,3,78,L12,144,2,13623,2230
86040,3,619,L36,167,1,3372,9815
86040,3,18,L38,1160,1,6153,9391
86040,3,1674,L7,144,1,11931,9676
86040,2,303,L20,386,2,13315,10041
86040,3,1674,L7,145,1,12351,10065
86040,2,303,L20,307,2,1734,11839
86040,3,619,L36,1160,1,5380,9611
86040,3,1674,L7,168,1,11542,9856
86040,3,1674,L7,167,1,11362,10162
86040,2,303,L21,307,2,1734,11839
86040,3,18,L13,145,1,7156,9498
86040,3,18,L38,1182,1,4607,9850
86040,3,78,L12,145,2,14043,2619
86086,3,1674,L7,168,1,11542,10518
86086,3,54,L13,161,1,10265,7065
86086,3,54,L13,168,1,12956,6209
86086,2,378,L20,386,2,14064,9387
86086,2,377,L21,397,1,5705,8346
86086,3,54,L13,167,1,12776,5903
86086,3,1674,L7,167,1,11362,10212
86086,3,1674,L7,166,1,11057,10117
86086,3,54,L13,162,1,10672,6722
86086,1,301,L18,166,1,15470,0
86086,3,54,L13,166,1,12471,5808
86276,3,1657,L6,984,2,1154,7579
86276,2,330,L21,398,1,8048,1450
86276,2,303,L18,310,1,8803,2418
86276,2,303,L20,380,2,9315,5153
86276,3,63,L30,951,2,3147,8454
86276,3,2,L6,952,1,6556,8339
86276,3,2,L6,951,1,5735,8672
86276,3,2,L3,952,1,6444,8339
86276,2,71,L11,2,1,9422,4319
86276,3,983,L3,985,2,1269,8034
86276,3,983,L3,984,2,1054,7679
86276,3,2,L3,951,1,5522,8672
86276,3,1657,L6,985,2,1369,7934
86276,2,303,L18,65,1,10246,2968
86400,3,35,L66,38,1,2105,9394
86400,3,36,L30,37,1,1805,8790
86400,3,35,L22,37,1,1599,8908
86400,3,18,L14,37,1,3134,9811
86400,2,70,L11,2,1,9778,4220
86400,3,35,L66,37,1,1599,8908
86400,2,299,L18,311,1,12702,3053
86400,2,299,L18,310,1,10259,1171
86400,3,35,L22,38,1,2105,9394
86400,2,299,L18,18,1,12304,2649
86400,3,17,L13,37,2,3160,10112
86400,3,35,L43,37,1,1599,8908
86400,3,35,L27,37,1,1599,8908
86400,2,70,L11,18,1,10909,3504
86400,3,35,L9,37,2,1599,8908
86400,3,35,L5,37,1,1599,8908
86400,3,35,L9,38,2,2105,9394
86400,3,35,L27,38,1,2105,9394
86400,3,18,L10,38,1,3640,10297
86400,3,17,L13,38,2,3666,10598
86400,3,18,L10,37,1,3134,9811
86400,3,18,L14,38,1,3640,10297
86400,3,35,L5,38,1,2105,9394
86400,3,35,L43,38,1,2105,9394
86938,2,303,L20,380,2,9315,6923
86938,3,180,L9,1648,2,6458,9389
86938,2,71,L11,2,1,9422,6089
86938,2,330,L21,398,1,8048,1280
86938,2,303,L20,387,2,13593,10890
86938,2,71,L11,18,1,10553,5373
86938,2,303,L18,310,1,8803,4181
86938,3,2,L6,1649,1,8260,8696
86938,3,2,L6,1648,1,7904,8317
86938,2,330,L21,57,1,8048,1980
86938,3,180,L9,1649,2,6814,9768
86938,2,303,L18,65,1,10246,4735
87118,3,18,L16,229,1,6197,9734
87118,3,5,L3,466,1,6365,10283
87118,2,377,L21,398,1,7316,2497
87118,2,378,L20,380,2,10064,6844
87118,3,5,L3,465,1,5691,9846
87118,2,301,L18,18,1,11602,5323
87118,3,18,L16,228,1,5536,9823
87118,3,5,L23,465,1,4370,9846
87118,2,301,L18,65,1,11000,4586
87118,3,5,L23,466,1,5044,10283
87191,2,301,L18,65,1,11000,4504
87191,3,5,L3,465,1,5691,9368
87191,2,377,L21,398,1,7316,2272
87191,3,5,L3,466,1,6365,9638
87191,3,18,L16,228,1,5536,9954
87191,3,5,L23,465,1,4370,9368
87191,3,5,L23,466,1,5044,9638
87191,2,378,L20,380,2,10064,6762
87191,3,18,L16,229,1,6197,10379
87191,2,301,L18,18,1,11602,5240
87270,2,330,L21,398,1,8048,2184
87270,2,71,L11,2,1,9422,6941
87270,2,303,L18,311,1,11246,6450
87270,2,330,L21,57,1,8048,2094
87270,2,303,L18,18,1,10848,6404
87270,2,71,L11,18,1,10553,6225
87270,3,18,L10,45,1,8079,10074
87270,3,180,L9,1650,2,6975,9561
87270,2,303,L18,310,1,8803,5086
87270,3,18,L10,46,1,9339,10262
87270,3,180,L9,1651,2,7558,9400
87270,3,18,L10,47,1,9641,9593
87270,2,303,L20,387,2,13593,11795
87270,3,2,L6,1650,1,8421,8490
87270,2,303,L18,65,1,10246,5640
87270,2,303,L20,380,2,9315,7828
87270,3,2,L6,1651,1,9004,8329
87270,3,180,L13,45,2,7341,10353
87325,2,70,L11,18,1,10909,6225
87325,3,180,L9,1651,2,7558,9757
87325,2,303,L18,311,1,11246,6806
87325,2,70,L11,2,1,9778,6941
87325,3,2,L6,1651,1,9004,8685
87325,3,2,L6,1650,1,8421,8846
87325,2,303,L18,310,1,8803,5442
87325,3,180,L13,45,2,7341,10710
87325,2,303,L20,380,2,9315,8184
87325,3,180,L9,1650,2,6975,9918
87325,2,303,L18,18,1,10848,6760
87325,2,303,L20,387,2,13593,12151
87325,2,303,L18,65,1,10246,5996
87325,3,18,L10,46,1,9339,10618
87325,3,18,L10,47,1,9641,9949
87325,3,18,L10,45,1,8079,10430
87376,2,303,L18,311,1,11246,6914
87376,3,2,L6,1650,1,8421,8950
87376,3,180,L13,48,2,10000,9691
87376,2,303,L20,380,2,9315,8292
87376,3,180,L13,188,2,9626,9907
87376,2,303,L18,18,1,10848,6869
87376,3,18,L10,47,1,9641,9109
87376,3,2,L5,741,1,10436,8961
87376,2,71,L11,18,1,10553,6743
87376,2,330,L21,398,1,8048,2650
87376,3,18,L10,46,1,9339,10369
87376,3,2,L6,48,1,9836,8619
87376,3,18,L10,48,1,10015,9411
87376,2,330,L21,57,1,8048,2560
87376,3,180,L27,741,1,8702,10033
87376,2,303,L20,387,2,13593,12260
87376,2,71,L11,2,1,9422,7459
87376,2,303,L18,310,1,8803,5550
87376,2,330,L21,396,1,6092,2412
87376,3,180,L9,1650,2,6975,10022
87376,3,180,L9,1651,2,7558,9861
87376,3,2,L6,1651,1,9004,8789
87376,2,303,L18,65,1,10246,6104
87376,3,2,L6,188,1,9462,8835
87376,3,180,L9,48,2,8390,9691
87376,3,180,L9,188,2,8016,9907
87423,2,67,L11,2,1,10740,7789
87423,3,180,L27,740,1,6926,10753
87423,3,2,L5,183,1,8845,9532
87423,3,2,L5,186,1,9554,9462
87423,3,180,L13,184,2,8274,10419
87423,3,2,L5,185,1,9190,9232
87423,3,180,L27,185,1,7456,10304
87423,3,180,L13,183,2,8159,10604
87423,3,180,L27,184,1,7226,10419
87423,3,180,L13,186,2,8868,10534
87423,3,18,L43,411,1,6941,10726
87423,3,180,L27,186,1,7820,10534
87423,3,180,L27,183,1,7111,10604
87423,3,180,L13,181,2,7735,10844
87423,2,67,L11,18,1,11871,7073
87423,3,2,L5,411,1,8512,9934
87423,3,2,L5,184,1,8960,9347
87423,3,180,L13,185,2,8504,10304
87423,3,180,L27,411,1,6778,11006
87423,3,180,L13,182,2,7974,10843
87423,3,2,L5,740,1,8660,9681
87423,3,180,L22,411,1,6754,11006
87569,2,303,L20,380,2,9315,9238
87569,3,180,L27,184,1,7226,10134
87569,3,180,L13,186,2,8868,9788
87569,3,2,L5,187,1,9796,9039
87569,3,180,L27,187,1,8062,10111
87569,3,180,L13,187,2,9168,10111
87569,3,2,L5,185,1,9190,8947
87569,3,180,L13,184,2,8274,10134
87569,3,2,L5,184,1,8960,9062
87569,2,303,L18,310,1,8803,6391
87569,2,70,L11,18,1,10909,7280
87569,3,180,L13,185,2,8504,10019
87569,3,180,L27,185,1,7456,10019
87569,3,180,L27,186,1,7820,9788
87569,3,2,L5,186,1,9554,8716
87569,2,70,L11,2,1,9778,7995
87569,2,303,L18,311,1,11246,7860
87604,2,300,L18,310,1,9963,5867
87604,3,35,L66,1663,1,6912,8792
87604,2,331,L21,395,1,5056,1860
87604,2,331,L21,57,1,7616,4240
87604,2,71,L11,2,1,9422,8647
87604,3,35,L66,1664,1,7088,9119
87604,3,35,L66,1662,1,6585,9082
87604,3,35,L66,1665,1,7088,9285
87604,2,302,L20,380,2,9662,9487
87778,2,68,L11,2,1,10413,7857
87778,3,2,L66,1664,1,10170,9087
87778,3,2,L66,1665,1,10170,8999
87778,3,2,L66,1663,1,9994,9415
87812,1,377,L20,378,1,114,517
87812,1,332,L18,333,2,762,863
87812,1,379,L21,302,2,647,102
87812,1,301,L18,302,1,754,98
87812,1,378,L20,302,2,749,0
87812,1,377,L21,392,1,3286,773
88019,1,301,L18,77,1,3427,98
88019,1,378,L20,77,2,3422,0
88019,1,379,L21,77,2,3320,102
88257,2,404,L21,304,2,2549,936
88257,2,404,L21,79,2,4831,1861
88257,3,89,L11,97,2,3176,4445
88257,3,69,L11,74,1,2292,2391
88257,3,89,L11,96,2,2879,4177
88257,3,69,L11,72,1,1280,2879
88257,3,89,L11,95,2,2611,3969
88257,3,69,L11,73,1,1488,2599
88285,1,70,L11,72,1,932,1302
88285,1,99,L11,100,2,491,1552
88285,1,299,L18,304,1,2257,0
88530,2,78,L12,144,2,13623,7065
88530,2,76,L18,64,1,7265,5427
88530,2,76,L18,314,1,10418,4409
88530,2,93,L21,57,1,9811,8903
88530,3,1674,L7,1678,1,4217,8531
88530,3,388,L9,1678,2,4540,8891
88530,3,1328,L7,1694,2,4610,9554
88530,3,1674,L7,1677,1,3912,8968
88530,3,1328,L7,1695,2,5662,9165
88530,2,78,L12,18,2,9120,4675
88530,2,76,L20,386,2,11259,3422
88530,3,18,L9,1695,1,7330,7496
88530,3,388,L9,1677,2,4235,9328
88530,2,76,L20,387,2,11537,3641
88530,3,18,L9,1694,1,6278,7885
88530,2,76,L11,18,1,8900,4058
88549,2,78,L12,144,2,13623,6810
88549,2,77,L20,387,2,11282,3646
88549,3,1328,L7,1694,2,4610,9424
88549,3,388,L9,1678,2,4540,8630
88549,3,18,L9,1695,1,7330,8146
88549,3,1674,L7,1678,1,4217,8270
88549,2,77,L18,64,1,7010,5427
88549,3,388,L9,1677,2,4235,8168
88549,3,1328,L7,1695,2,5662,9814
88549,2,77,L20,386,2,11004,3427
88549,2,77,L11,18,1,8645,4059
88549,2,92,L21,57,1,10137,8832
88549,2,78,L12,18,2,9120,4421
88549,3,1674,L7,1677,1,3912,7808
88549,2,77,L18,314,1,10163,4410
88549,3,18,L9,1694,1,6278,7756
88721,2,74,L11,18,1,9769,4058
88721,3,18,L9,1694,1,6278,8724
88721,3,18,L9,1695,1,7330,8335
88736,3,1657,L6,32,2,7523,8502
88736,3,55,L10,32,2,8483,7980
88736,3,461,L5,1,2,7953,6606
88736,3,461,L5,32,2,7953,7273
88736,2,76,L18,310,1,6747,2905
88736,3,1670,L66,1,2,9071,5882
88736,3,66,L4,1,2,2076,7467
88736,2,93,L21,395,1,7251,7238
88736,3,66,L4,32,2,2076,8134
88736,3,29,L1,1,2,2722,7651
88736,2,76,L18,311,1,9190,2526
88736,2,76,L18,80,1,1851,5057
88736,3,80,L19,1,2,5678,1530
88736,2,76,L18,65,1,8190,2016
88736,3,29,L1,32,2,2722,8318
88736,2,76,L18,18,1,8792,1923
88736,3,16,L15,215,2,5738,8282
88736,3,16,L15,32,2,5738,8994
88736,2,93,L21,57,1,9811,6099
88736,3,29,L16,1,2,3431,7651
88736,3,297,L17,32,2,2132,8787
88736,2,93,L21,396,1,7855,6931
88736,3,983,L3,32,2,6769,8402
88736,1,78,L12,2,2,7152,992
88736,1,76,L11,2,1,7769,374
88736,2,76,L18,64,1,7265,2535
88736,3,63,L14,1,2,3932,6603
88736,3,55,L10,1,2,8483,7313
88736,1,76,L20,380,2,7259,639
88736,3,1670,L66,32,2,9071,6549
88736,3,63,L14,32,2,3932,7270
88736,2,93,L21,398,1,9811,5759
88736,3,983,L3,1,2,6769,7735
88736,2,93,L21,55,1,8722,7012
88736,3,29,L16,32,2,3431,8318
88736,1,78,L33,506,2,5336,1172
88804,3,136,L12,2,2,7900,1934
88804,2,303,L18,80,1,3907,5246
88804,3,29,L16,1,2,3431,8895
88804,3,55,L10,1,2,8483,6176
88804,3,63,L14,1,2,3932,7847
88804,3,63,L14,32,2,3932,8514
88804,3,66,L4,1,2,2076,8711
88804,2,303,L18,307,1,1734,7275
88804,2,303,L18,64,1,9321,2724
88804,3,461,L5,1,2,7953,5469
88804,3,29,L1,32,2,2722,9562
88804,3,17,L12,32,1,3239,9825
88804,1,72,L11,2,1,9126,471
88804,3,29,L1,1,2,2722,8895
88804,3,66,L4,32,2,2076,9378
88804,3,1670,L66,32,2,9071,5412
88804,3,1670,L66,1,2,9071,4745
88804,3,983,L3,1,2,6769,7602
88804,2,303,L18,65,1,10246,2205
88804,2,330,L21,398,1,8048,5907
88804,1,303,L20,380,2,9315,828
88804,2,330,L21,55,1,6959,7160
88804,2,330,L21,395,1,5488,7386
88804,2,330,L21,396,1,6092,7079
88804,2,330,L21,57,1,8048,6247
88804,3,80,L19,1,2,5678,2774
88804,3,55,L10,32,2,8483,6843
88804,3,461,L5,32,2,7953,6136
88804,3,16,L15,32,2,5738,10238
88804,3,1070,L33,506,2,6357,2168
88804,2,303,L21,307,2,1734,7275
88804,2,303,L18,310,1,8803,3094
88804,2,303,L18,18,1,10848,2112
88804,3,16,L15,215,2,5738,9526
88804,3,297,L17,32,2,2132,10031
88804,3,29,L16,32,2,3431,9562
88804,2,303,L18,311,1,11246,2715
88804,3,1657,L6,32,2,7523,8169
88804,3,983,L3,32,2,6769,8269
88825,3,1674,L7,1677,1,3912,9144
88825,2,305,L20,387,2,12792,3821
88825,3,388,L9,1678,2,4540,9966
88825,2,305,L18,314,1,11673,4585
88825,3,1328,L7,1695,2,5662,11150
88825,2,305,L18,64,1,8520,5602
88825,3,388,L9,1677,2,4235,9504
88825,2,305,L20,386,2,12514,3602
88825,3,1328,L7,1694,2,4610,10760
88825,3,58,L9,1694,1,11434,7587
88825,3,58,L9,1695,1,12486,7977
88825,3,1674,L7,1678,1,4217,9606
88825,2,328,L21,57,1,8803,8832
88886,2,379,L20,387,2,14240,4030
88886,3,1328,L7,1694,2,4610,11113
88886,2,377,L21,57,1,7316,8453
88886,3,1674,L7,1679,1,4944,10388
88886,2,379,L20,380,2,9962,4537
88886,2,379,L20,386,2,13962,3812
88886,2,301,L18,314,1,13228,4126
88886,3,58,L9,1694,1,11434,6131
88886,3,1328,L7,1693,2,4221,11449
88886,3,1674,L7,1678,1,4217,10089
88886,3,58,L9,1693,1,11045,6467
88886,3,58,L9,1695,1,12486,6520
88886,2,301,L18,64,1,10075,5143
88886,3,388,L9,1678,2,4540,10449
88886,3,388,L9,1679,2,5267,10748
88886,3,1674,L7,1677,1,3912,10526
88886,3,1,L2,347,1,3787,8857
88886,3,388,L9,1677,2,4235,10886
88886,3,1328,L7,1695,2,5662,11502
88961,3,461,L5,32,2,7953,6163
88961,2,330,L21,57,1,8048,6227
88961,2,303,L18,307,1,1734,7255
88961,3,983,L3,32,2,6769,8297
88961,3,29,L16,1,2,3431,8907
88961,3,1657,L6,32,2,7523,8196
88961,3,1670,L66,1,2,9071,4772
88961,3,1070,L33,506,2,6357,2180
88961,3,63,L14,32,2,3932,8526
88961,3,55,L10,32,2,8483,6871
88961,2,330,L21,395,1,5488,7366
88961,3,29,L1,1,2,2722,8907
88961,3,80,L19,1,2,5678,2786
88961,2,303,L18,64,1,9321,2704
88961,2,303,L18,310,1,8803,3074
88961,2,330,L21,398,1,8048,5887
88961,2,303,L18,311,1,11246,2695
88961,3,16,L15,215,2,5738,9538
88961,2,303,L18,65,1,10246,2185
88961,2,303,L18,80,1,3907,5226
88961,3,29,L1,32,2,2722,9574
88961,3,17,L12,32,1,3239,9837
88961,3,63,L14,1,2,3932,7859
88961,3,461,L5,1,2,7953,5496
88961,3,66,L4,1,2,2076,8723
88961,3,136,L12,2,2,7900,1946
88961,3,1670,L66,32,2,9071,5439
88961,1,72,L11,2,1,9126,303
88961,2,303,L18,18,1,10848,2092
88961,3,29,L16,32,2,3431,9574
88961,2,303,L21,307,2,1734,7255
88961,2,330,L21,396,1,6092,7059
88961,3,297,L17,32,2,2132,10044
88961,2,330,L21,55,1,6959,7140
88961,3,55,L10,1,2,8483,6204
88961,3,983,L3,1,2,6769,7630
88961,1,303,L20,380,2,9315,808
88961,3,66,L4,32,2,2076,9390
88961,3,16,L15,32,2,5738,10250
88968,2,329,L21,395,1,5693,7238
88968,3,1670,L66,1,2,9071,5099
88968,3,1070,L33,506,2,6357,1865
88968,3,29,L1,1,2,2722,9210
88968,2,304,L18,65,1,9952,2059
88968,3,29,L16,32,2,3431,9877
88968,3,16,L15,32,2,5738,10553
88968,3,66,L4,32,2,2076,9693
88968,1,72,L11,2,1,9126,636
88968,2,329,L21,57,1,8253,6099
88968,3,461,L5,1,2,7953,5823
88968,2,329,L21,396,1,6297,6931
88968,3,66,L4,1,2,2076,9026
88968,3,63,L14,32,2,3932,8829
88968,3,461,L5,32,2,7953,6490
88968,2,304,L18,18,1,10554,1966
88968,3,29,L1,32,2,2722,9877
88968,1,304,L20,380,2,9021,682
88968,2,329,L21,55,1,7164,7012
88968,3,297,L17,32,2,2132,10347
88968,3,55,L10,1,2,8483,6530
88968,3,983,L3,1,2,6769,7956
88968,2,329,L21,398,1,8253,5759
88968,3,55,L10,32,2,8483,7197
88968,3,17,L12,32,1,3239,10140
88968,2,304,L18,310,1,8509,2948
88968,2,304,L18,80,1,3613,5100
88968,3,16,L15,215,2,5738,9841
88968,3,983,L3,32,2,6769,8623
88968,2,304,L18,307,1,1440,7129
88968,2,304,L18,311,1,10952,2569
88968,3,136,L12,2,2,7900,1925
88968,3,1670,L66,32,2,9071,5766
88968,2,304,L18,64,1,9027,2578
88968,3,29,L16,1,2,3431,9210
88968,3,80,L19,1,2,5678,3089
88968,3,63,L14,1,2,3932,8162
88968,2,304,L21,307,2,1440,7129
88968,3,1657,L6,32,2,7523,8522
89392,2,76,L11,2,1,7769,2451
89392,2,76,L11,18,1,8900,3577
89392,3,1674,L7,1680,1,5214,9084
89392,3,1,L2,346,1,3548,7317
89392,3,1,L2,343,1,2055,7031
89392,3,388,L9,1680,2,5537,9444
89392,2,308,L20,387,2,11859,5853
89392,2,308,L20,380,2,7581,2783
89392,3,1328,L7,1692,2,3885,10222
89392,3,1,L2,344,1,2359,6809
89392,2,308,L18,314,1,10740,3674
89392,2,137,L12,18,2,9552,4217
89392,2,308,L18,64,1,7587,3963
89392,2,137,L12,2,2,7584,3091
89392,2,308,L20,386,2,11581,5634
89392,3,58,L9,1692,1,10709,8410
89392,3,1,L2,345,1,2713,6963
89392,3,1,L2,342,1,1834,7186
89392,2,325,L21,57,1,9595,7564
89392,2,137,L12,144,2,14055,6607
89392,2,137,L33,506,2,5768,3592
89452,2,303,L20,380,2,9315,2451
89452,3,1,L2,344,1,2359,8236
89452,3,1,L2,346,1,3548,8895
89452,3,1,L2,343,1,2055,8015
89452,2,71,L11,2,1,9422,2045
89452,3,1,L2,345,1,2713,8541
89452,3,1,L2,342,1,1834,8169
89532,3,388,L9,1678,2,4540,8578
89532,2,77,L20,380,2,7004,4167
89532,2,92,L21,57,1,10137,8072
89532,2,77,L20,386,2,11004,4275
89532,2,78,L12,144,2,13623,6050
89532,3,338,L2,349,1,4116,7101
89532,3,338,L2,348,1,3654,6832
89532,3,1674,L7,1679,1,4944,7968
89532,3,1328,L7,1694,2,4610,9372
89532,2,78,L12,2,2,7152,3944
89532,2,77,L18,314,1,10163,3650
89532,3,338,L2,347,1,3386,6593
89532,3,18,L9,1694,1,6278,7704
89532,2,77,L18,64,1,7010,4667
89532,3,18,L9,1693,1,5889,7443
89532,3,1328,L7,1693,2,4221,9111
89532,2,78,L12,18,2,9120,3660
89532,2,78,L33,506,2,5336,4444
89532,3,1674,L7,1678,1,4217,8218
89532,3,388,L9,1679,2,5267,8328
89532,2,77,L11,2,1,7514,3582
89532,2,77,L11,18,1,8645,3298
89532,2,77,L20,387,2,11282,4493
89553,3,1674,L7,1679,1,4944,8385
89553,3,1,L2,348,1,4055,7169
89553,3,388,L9,1678,2,4540,9051
89553,3,1,L2,347,1,3787,6929
89553,3,64,L9,1693,1,7332,7014
89553,2,308,L20,380,2,7581,4159
89553,3,1328,L7,1694,2,4610,9864
89553,2,308,L18,314,1,10740,3642
89553,2,308,L20,386,2,11581,4190
89553,2,325,L21,57,1,9595,8098
89553,2,308,L18,64,1,7587,4659
89553,3,1,L2,349,1,4517,7292
89553,2,76,L11,18,1,8900,3612
89553,2,137,L12,2,2,7584,4489
89553,3,1328,L7,1693,2,4221,9528
89553,3,388,L9,1679,2,5267,8746
89553,2,137,L33,506,2,5768,4989
89553,3,64,L9,1694,1,7721,7350
89553,2,76,L11,2,1,7769,3896
89553,2,137,L12,144,2,14055,6595
89553,2,137,L12,18,2,9552,4205
89553,2,308,L20,387,2,11859,4408
89553,3,1674,L7,1678,1,4217,8690
89597,2,304,L20,380,2,9021,2451
89597,3,1,L2,343,1,2055,8192
89597,2,72,L11,2,1,9126,2313
89597,3,1,L2,342,1,1834,8346
89597,3,1,L2,346,1,3548,9072
89597,3,1,L2,345,1,2713,8718
89597,3,1,L2,344,1,2359,8413
89689,2,74,L11,2,1,8638,3167
89689,3,619,L26,262,1,2395,9255
89689,3,18,L9,1691,1,4870,8919
89689,3,338,L2,350,1,4322,8294
89689,3,619,L261,262,1,2395,9255
89689,3,338,L2,351,1,4322,8500
89689,3,619,L262,262,1,2395,9255
89689,2,74,L11,18,1,9769,2299
89689,3,771,L28,773,1,2542,8978
89689,3,338,L2,346,1,3147,8107
89689,3,2,L17,262,1,4163,8243
89689,3,18,L9,1692,1,5553,8698
89709,3,1,L2,346,1,3548,8738
89709,3,1,L2,349,1,4517,9159
89709,2,301,L18,314,1,13228,3529
89709,3,388,L9,1680,2,5537,10865
89709,2,301,L18,64,1,10075,4276
89709,2,379,L20,386,2,13962,5382
89709,3,1,L2,344,1,2359,8688
89709,3,1674,L7,1680,1,5214,10505
89709,3,1,L2,343,1,2055,8910
89709,3,58,L9,1692,1,10709,6660
89709,2,377,L21,57,1,7316,7794
89709,2,379,L20,387,2,14240,5600
89709,2,379,L20,380,2,9962,2989
89709,3,1,L2,345,1,2713,8384
89709,3,1328,L7,1692,2,3885,11642
89714,3,1328,L7,1692,2,3885,9158
89714,2,78,L12,18,2,9120,3260
89714,3,338,L2,349,1,4116,7091
89714,2,93,L21,57,1,9811,7518
89714,2,76,L20,380,2,7259,3542
